"You will be redirected to the Buckaroo website when you place an order.","Вы будете перенаправлены на сайт Buckaroo после размещения заказа."
"You will be redirected to the Buckaroo in a few seconds.", "Вы будете перенаправлены на сайт Buckaroo через несколько секунд."
